    energy      energy-dH0       rate(s-1)     lifetime(s)
  160330.0   149663.6     1.931991e11    5.176008e-12
  160340.0   149673.6     1.932227e11    5.175375e-12
  160350.0   149683.6     1.932463e11    5.174742e-12
  160360.0   149693.6     1.932700e11    5.174109e-12
  160370.0   149703.6     1.932936e11    5.173477e-12
  160380.0   149713.6     1.933172e11    5.172845e-12
  160390.0   149723.6     1.933408e11    5.172213e-12
  160400.0   149733.6     1.933645e11    5.171581e-12
  160410.0   149743.6     1.933881e11    5.170949e-12
  160420.0   149753.6     1.934117e11    5.170317e-12
  160430.0   149763.6     1.934354e11    5.169686e-12
  160440.0   149773.6     1.934590e11    5.169055e-12
  160450.0   149783.6     1.934826e11    5.168423e-12
  160460.0   149793.6     1.935062e11    5.167792e-12
  160470.0   149803.6     1.935299e11    5.167161e-12
  160480.0   149813.6     1.935535e11    5.166531e-12
  160490.0   149823.6     1.935771e11    5.165900e-12
  160500.0   149833.6     1.936007e11    5.165270e-12
  160510.0   149843.6     1.936244e11    5.164639e-12
  160520.0   149853.6     1.936480e11    5.164009e-12
  160530.0   149863.6     1.936716e11    5.163379e-12
  160540.0   149873.6     1.936952e11    5.162749e-12
  160550.0   149883.6     1.937189e11    5.162120e-12
  160560.0   149893.6     1.937425e11    5.161490e-12
  160570.0   149903.6     1.937661e11    5.160861e-12
  160580.0   149913.6     1.937898e11    5.160231e-12
  160590.0   149923.6     1.938134e11    5.159602e-12
  160600.0   149933.6     1.938370e11    5.158973e-12
  160610.0   149943.6     1.938607e11    5.158344e-12
  160620.0   149953.6     1.938843e11    5.157716e-12
  160630.0   149963.6     1.939079e11    5.157087e-12
  160640.0   149973.6     1.939315e11    5.156459e-12
  160650.0   149983.6     1.939552e11    5.155831e-12
  160660.0   149993.6     1.939788e11    5.155202e-12
  160670.0   150003.6     1.940024e11    5.154575e-12
  160680.0   150013.6     1.940261e11    5.153947e-12
  160690.0   150023.6     1.940497e11    5.153319e-12
  160700.0   150033.6     1.940733e11    5.152692e-12
  160710.0   150043.6     1.940970e11    5.152064e-12
  160720.0   150053.6     1.941206e11    5.151437e-12
  160730.0   150063.6     1.941442e11    5.150810e-12
  160740.0   150073.6     1.941679e11    5.150183e-12
  160750.0   150083.6     1.941915e11    5.149556e-12
  160760.0   150093.6     1.942151e11    5.148930e-12
  160770.0   150103.6     1.942387e11    5.148303e-12
  160780.0   150113.6     1.942624e11    5.147677e-12
  160790.0   150123.6     1.942860e11    5.147051e-12
  160800.0   150133.6     1.943096e11    5.146425e-12
  160810.0   150143.6     1.943333e11    5.145799e-12
  160820.0   150153.6     1.943569e11    5.145173e-12
  160830.0   150163.6     1.943805e11    5.144548e-12
  160840.0   150173.6     1.944042e11    5.143922e-12
  160850.0   150183.6     1.944278e11    5.143297e-12
  160860.0   150193.6     1.944515e11    5.142672e-12
  160870.0   150203.6     1.944751e11    5.142047e-12
  160880.0   150213.6     1.944987e11    5.141422e-12
  160890.0   150223.6     1.945224e11    5.140797e-12
  160900.0   150233.6     1.945460e11    5.140173e-12
  160910.0   150243.6     1.945696e11    5.139548e-12
  160920.0   150253.6     1.945933e11    5.138924e-12
  160930.0   150263.6     1.946169e11    5.138300e-12
  160940.0   150273.6     1.946405e11    5.137676e-12
  160950.0   150283.6     1.946642e11    5.137052e-12
  160960.0   150293.6     1.946878e11    5.136429e-12
  160970.0   150303.6     1.947114e11    5.135805e-12
  160980.0   150313.6     1.947351e11    5.135182e-12
  160990.0   150323.6     1.947587e11    5.134558e-12
  161000.0   150333.6     1.947824e11    5.133935e-12
  161010.0   150343.6     1.948060e11    5.133312e-12
  161020.0   150353.6     1.948296e11    5.132690e-12
  161030.0   150363.6     1.948533e11    5.132067e-12
  161040.0   150373.6     1.948769e11    5.131444e-12
  161050.0   150383.6     1.949005e11    5.130822e-12
  161060.0   150393.6     1.949242e11    5.130200e-12
  161070.0   150403.6     1.949478e11    5.129578e-12
  161080.0   150413.6     1.949715e11    5.128956e-12
  161090.0   150423.6     1.949951e11    5.128334e-12
  161100.0   150433.6     1.950187e11    5.127713e-12
  161110.0   150443.6     1.950424e11    5.127091e-12
  161120.0   150453.6     1.950660e11    5.126470e-12
  161130.0   150463.6     1.950897e11    5.125849e-12
  161140.0   150473.6     1.951133e11    5.125228e-12
  161150.0   150483.6     1.951369e11    5.124607e-12
  161160.0   150493.6     1.951606e11    5.123986e-12
  161170.0   150503.6     1.951842e11    5.123365e-12
  161180.0   150513.6     1.952079e11    5.122745e-12
  161190.0   150523.6     1.952315e11    5.122124e-12
  161200.0   150533.6     1.952551e11    5.121504e-12
  161210.0   150543.6     1.952788e11    5.120884e-12
  161220.0   150553.6     1.953024e11    5.120264e-12
  161230.0   150563.6     1.953261e11    5.119645e-12
  161240.0   150573.6     1.953497e11    5.119025e-12
  161250.0   150583.6     1.953733e11    5.118406e-12
  161260.0   150593.6     1.953970e11    5.117786e-12
  161270.0   150603.6     1.954206e11    5.117167e-12
  161280.0   150613.6     1.954443e11    5.116548e-12
  161290.0   150623.6     1.954679e11    5.115929e-12
  161300.0   150633.6     1.954915e11    5.115311e-12
  161310.0   150643.6     1.955152e11    5.114692e-12
  161320.0   150653.6     1.955388e11    5.114074e-12
  161330.0   150663.6     1.955625e11    5.113455e-12
  161340.0   150673.6     1.955861e11    5.112837e-12
  161350.0   150683.6     1.956098e11    5.112219e-12
  161360.0   150693.6     1.956334e11    5.111601e-12
  161370.0   150703.6     1.956571e11    5.110984e-12
  161380.0   150713.6     1.956807e11    5.110366e-12
  161390.0   150723.6     1.957043e11    5.109749e-12
  161400.0   150733.6     1.957280e11    5.109131e-12
  161410.0   150743.6     1.957516e11    5.108514e-12
  161420.0   150753.6     1.957753e11    5.107897e-12
  161430.0   150763.6     1.957989e11    5.107280e-12
  161440.0   150773.6     1.958226e11    5.106664e-12
  161450.0   150783.6     1.958462e11    5.106047e-12
  161460.0   150793.6     1.958699e11    5.105431e-12
  161470.0   150803.6     1.958935e11    5.104815e-12
  161480.0   150813.6     1.959171e11    5.104198e-12
  161490.0   150823.6     1.959408e11    5.103582e-12
  161500.0   150833.6     1.959644e11    5.102967e-12
  161510.0   150843.6     1.959881e11    5.102351e-12
  161520.0   150853.6     1.960117e11    5.101735e-12
  161530.0   150863.6     1.960354e11    5.101120e-12
  161540.0   150873.6     1.960590e11    5.100505e-12
  161550.0   150883.6     1.960827e11    5.099890e-12
  161560.0   150893.6     1.961063e11    5.099275e-12
  161570.0   150903.6     1.961300e11    5.098660e-12
  161580.0   150913.6     1.961536e11    5.098045e-12
  161590.0   150923.6     1.961773e11    5.097431e-12
  161600.0   150933.6     1.962009e11    5.096816e-12
  161610.0   150943.6     1.962246e11    5.096202e-12
  161620.0   150953.6     1.962482e11    5.095588e-12
  161630.0   150963.6     1.962719e11    5.094974e-12
  161640.0   150973.6     1.962955e11    5.094360e-12
  161650.0   150983.6     1.963192e11    5.093746e-12
  161660.0   150993.6     1.963428e11    5.093133e-12
  161670.0   151003.6     1.963665e11    5.092520e-12
  161680.0   151013.6     1.963901e11    5.091906e-12
  161690.0   151023.6     1.964138e11    5.091293e-12
  161700.0   151033.6     1.964374e11    5.090680e-12
  161710.0   151043.6     1.964611e11    5.090067e-12
  161720.0   151053.6     1.964847e11    5.089455e-12
  161730.0   151063.6     1.965084e11    5.088842e-12
  161740.0   151073.6     1.965320e11    5.088230e-12
  161750.0   151083.6     1.965557e11    5.087618e-12
  161760.0   151093.6     1.965793e11    5.087005e-12
  161770.0   151103.6     1.966030e11    5.086393e-12
  161780.0   151113.6     1.966266e11    5.085782e-12
  161790.0   151123.6     1.966503e11    5.085170e-12
  161800.0   151133.6     1.966739e11    5.084558e-12
  161810.0   151143.6     1.966976e11    5.083947e-12
  161820.0   151153.6     1.967212e11    5.083336e-12
  161830.0   151163.6     1.967449e11    5.082725e-12
  161840.0   151173.6     1.967685e11    5.082114e-12
  161850.0   151183.6     1.967922e11    5.081503e-12
  161860.0   151193.6     1.968158e11    5.080892e-12
  161870.0   151203.6     1.968395e11    5.080282e-12
  161880.0   151213.6     1.968631e11    5.079671e-12
  161890.0   151223.6     1.968868e11    5.079061e-12
  161900.0   151233.6     1.969104e11    5.078451e-12
  161910.0   151243.6     1.969341e11    5.077841e-12
  161920.0   151253.6     1.969577e11    5.077231e-12
  161930.0   151263.6     1.969814e11    5.076621e-12
  161940.0   151273.6     1.970051e11    5.076012e-12
  161950.0   151283.6     1.970287e11    5.075403e-12
  161960.0   151293.6     1.970524e11    5.074793e-12
  161970.0   151303.6     1.970760e11    5.074184e-12
  161980.0   151313.6     1.970997e11    5.073575e-12
  161990.0   151323.6     1.971233e11    5.072966e-12
  162000.0   151333.6     1.971470e11    5.072358e-12
  162010.0   151343.6     1.971706e11    5.071749e-12
  162020.0   151353.6     1.971943e11    5.071141e-12
  162030.0   151363.6     1.972179e11    5.070532e-12
  162040.0   151373.6     1.972416e11    5.069924e-12
  162050.0   151383.6     1.972653e11    5.069316e-12
  162060.0   151393.6     1.972889e11    5.068708e-12
  162070.0   151403.6     1.973126e11    5.068101e-12
  162080.0   151413.6     1.973362e11    5.067493e-12
  162090.0   151423.6     1.973599e11    5.066886e-12
  162100.0   151433.6     1.973835e11    5.066279e-12
  162110.0   151443.6     1.974072e11    5.065671e-12
  162120.0   151453.6     1.974309e11    5.065064e-12
  162130.0   151463.6     1.974545e11    5.064458e-12
  162140.0   151473.6     1.974782e11    5.063851e-12
  162150.0   151483.6     1.975018e11    5.063244e-12
  162160.0   151493.6     1.975255e11    5.062638e-12
  162170.0   151503.6     1.975491e11    5.062032e-12
  162180.0   151513.6     1.975728e11    5.061425e-12
  162190.0   151523.6     1.975965e11    5.060819e-12
  162200.0   151533.6     1.976201e11    5.060214e-12
  162210.0   151543.6     1.976438e11    5.059608e-12
  162220.0   151553.6     1.976674e11    5.059002e-12
  162230.0   151563.6     1.976911e11    5.058397e-12
  162240.0   151573.6     1.977148e11    5.057791e-12
  162250.0   151583.6     1.977384e11    5.057186e-12
  162260.0   151593.6     1.977621e11    5.056581e-12
  162270.0   151603.6     1.977857e11    5.055976e-12
  162280.0   151613.6     1.978094e11    5.055372e-12
  162290.0   151623.6     1.978331e11    5.054767e-12
  162300.0   151633.6     1.978567e11    5.054163e-12
  162310.0   151643.6     1.978804e11    5.053558e-12
  162320.0   151653.6     1.979040e11    5.052954e-12
  162330.0   151663.6     1.979277e11    5.052350e-12
  162340.0   151673.6     1.979514e11    5.051746e-12
  162350.0   151683.6     1.979750e11    5.051142e-12
  162360.0   151693.6     1.979987e11    5.050539e-12
  162370.0   151703.6     1.980223e11    5.049935e-12
  162380.0   151713.6     1.980460e11    5.049332e-12
  162390.0   151723.6     1.980697e11    5.048729e-12
  162400.0   151733.6     1.980933e11    5.048126e-12
  162410.0   151743.6     1.981170e11    5.047523e-12
  162420.0   151753.6     1.981406e11    5.046920e-12
  162430.0   151763.6     1.981643e11    5.046317e-12
  162440.0   151773.6     1.981880e11    5.045715e-12
  162450.0   151783.6     1.982116e11    5.045112e-12
  162460.0   151793.6     1.982353e11    5.044510e-12
  162470.0   151803.6     1.982590e11    5.043908e-12
  162480.0   151813.6     1.982826e11    5.043306e-12
  162490.0   151823.6     1.983063e11    5.042704e-12
  162500.0   151833.6     1.983300e11    5.042103e-12
  162510.0   151843.6     1.983536e11    5.041501e-12
  162520.0   151853.6     1.983773e11    5.040900e-12
  162530.0   151863.6     1.984009e11    5.040299e-12
  162540.0   151873.6     1.984246e11    5.039697e-12
  162550.0   151883.6     1.984483e11    5.039096e-12
  162560.0   151893.6     1.984719e11    5.038496e-12
  162570.0   151903.6     1.984956e11    5.037895e-12
  162580.0   151913.6     1.985193e11    5.037294e-12
  162590.0   151923.6     1.985429e11    5.036694e-12
  162600.0   151933.6     1.985666e11    5.036094e-12
  162610.0   151943.6     1.985903e11    5.035494e-12
  162620.0   151953.6     1.986139e11    5.034894e-12
  162630.0   151963.6     1.986376e11    5.034294e-12
  162640.0   151973.6     1.986613e11    5.033694e-12
  162650.0   151983.6     1.986849e11    5.033094e-12
  162660.0   151993.6     1.987086e11    5.032495e-12
  162670.0   152003.6     1.987323e11    5.031896e-12
  162680.0   152013.6     1.987559e11    5.031297e-12
  162690.0   152023.6     1.987796e11    5.030698e-12
  162700.0   152033.6     1.988033e11    5.030099e-12
  162710.0   152043.6     1.988269e11    5.029500e-12
  162720.0   152053.6     1.988506e11    5.028901e-12
  162730.0   152063.6     1.988743e11    5.028303e-12
  162740.0   152073.6     1.988979e11    5.027704e-12
  162750.0   152083.6     1.989216e11    5.027106e-12
  162760.0   152093.6     1.989453e11    5.026508e-12
  162770.0   152103.6     1.989689e11    5.025910e-12
  162780.0   152113.6     1.989926e11    5.025313e-12
  162790.0   152123.6     1.990163e11    5.024715e-12
  162800.0   152133.6     1.990399e11    5.024117e-12
  162810.0   152143.6     1.990636e11    5.023520e-12
  162820.0   152153.6     1.990873e11    5.022923e-12
  162830.0   152163.6     1.991109e11    5.022326e-12
  162840.0   152173.6     1.991346e11    5.021729e-12
  162850.0   152183.6     1.991583e11    5.021132e-12
  162860.0   152193.6     1.991819e11    5.020535e-12
  162870.0   152203.6     1.992056e11    5.019939e-12
  162880.0   152213.6     1.992293e11    5.019342e-12
  162890.0   152223.6     1.992530e11    5.018746e-12
  162900.0   152233.6     1.992766e11    5.018150e-12
  162910.0   152243.6     1.993003e11    5.017554e-12
  162920.0   152253.6     1.993240e11    5.016958e-12
  162930.0   152263.6     1.993476e11    5.016362e-12
  162940.0   152273.6     1.993713e11    5.015767e-12
  162950.0   152283.6     1.993950e11    5.015171e-12
  162960.0   152293.6     1.994187e11    5.014576e-12
  162970.0   152303.6     1.994423e11    5.013981e-12
  162980.0   152313.6     1.994660e11    5.013386e-12
  162990.0   152323.6     1.994897e11    5.012791e-12
  163000.0   152333.6     1.995133e11    5.012196e-12
  163010.0   152343.6     1.995370e11    5.011602e-12
  163020.0   152353.6     1.995607e11    5.011007e-12
  163030.0   152363.6     1.995844e11    5.010413e-12
  163040.0   152373.6     1.996080e11    5.009819e-12
  163050.0   152383.6     1.996317e11    5.009225e-12
  163060.0   152393.6     1.996554e11    5.008631e-12
  163070.0   152403.6     1.996790e11    5.008037e-12
  163080.0   152413.6     1.997027e11    5.007443e-12
  163090.0   152423.6     1.997264e11    5.006850e-12
  163100.0   152433.6     1.997501e11    5.006256e-12
  163110.0   152443.6     1.997737e11    5.005663e-12
  163120.0   152453.6     1.997974e11    5.005070e-12
  163130.0   152463.6     1.998211e11    5.004477e-12
  163140.0   152473.6     1.998448e11    5.003884e-12
  163150.0   152483.6     1.998684e11    5.003291e-12
  163160.0   152493.6     1.998921e11    5.002699e-12
  163170.0   152503.6     1.999158e11    5.002106e-12
  163180.0   152513.6     1.999395e11    5.001514e-12
  163190.0   152523.6     1.999631e11    5.000922e-12
  163200.0   152533.6     1.999868e11    5.000330e-12
  163210.0   152543.6     2.000105e11    4.999738e-12
  163220.0   152553.6     2.000342e11    4.999146e-12
  163230.0   152563.6     2.000578e11    4.998555e-12
  163240.0   152573.6     2.000815e11    4.997963e-12
  163250.0   152583.6     2.001052e11    4.997372e-12
  163260.0   152593.6     2.001289e11    4.996781e-12
  163270.0   152603.6     2.001525e11    4.996190e-12
  163280.0   152613.6     2.001762e11    4.995599e-12
  163290.0   152623.6     2.001999e11    4.995008e-12
  163300.0   152633.6     2.002236e11    4.994417e-12
  163310.0   152643.6     2.002472e11    4.993827e-12
  163320.0   152653.6     2.002709e11    4.993236e-12
  163330.0   152663.6     2.002946e11    4.992646e-12
  163340.0   152673.6     2.003183e11    4.992056e-12
  163350.0   152683.6     2.003419e11    4.991466e-12
  163360.0   152693.6     2.003656e11    4.990876e-12
  163370.0   152703.6     2.003893e11    4.990287e-12
  163380.0   152713.6     2.004130e11    4.989697e-12
  163390.0   152723.6     2.004367e11    4.989108e-12
  163400.0   152733.6     2.004603e11    4.988518e-12
  163410.0   152743.6     2.004840e11    4.987929e-12
  163420.0   152753.6     2.005077e11    4.987340e-12
  163430.0   152763.6     2.005314e11    4.986751e-12
  163440.0   152773.6     2.005550e11    4.986162e-12
  163450.0   152783.6     2.005787e11    4.985574e-12
  163460.0   152793.6     2.006024e11    4.984985e-12
  163470.0   152803.6     2.006261e11    4.984397e-12
  163480.0   152813.6     2.006498e11    4.983809e-12
  163490.0   152823.6     2.006734e11    4.983221e-12
  163500.0   152833.6     2.006971e11    4.982633e-12
  163510.0   152843.6     2.007208e11    4.982045e-12
  163520.0   152853.6     2.007445e11    4.981457e-12
  163530.0   152863.6     2.007682e11    4.980870e-12
  163540.0   152873.6     2.007918e11    4.980282e-12
  163550.0   152883.6     2.008155e11    4.979695e-12
  163560.0   152893.6     2.008392e11    4.979108e-12
  163570.0   152903.6     2.008629e11    4.978521e-12
  163580.0   152913.6     2.008866e11    4.977934e-12
  163590.0   152923.6     2.009102e11    4.977347e-12
  163600.0   152933.6     2.009339e11    4.976761e-12
  163610.0   152943.6     2.009576e11    4.976174e-12
  163620.0   152953.6     2.009813e11    4.975588e-12
  163630.0   152963.6     2.010050e11    4.975002e-12
  163640.0   152973.6     2.010286e11    4.974416e-12
  163650.0   152983.6     2.010523e11    4.973830e-12
  163660.0   152993.6     2.010760e11    4.973244e-12
  163670.0   153003.6     2.010997e11    4.972658e-12
  163680.0   153013.6     2.011234e11    4.972073e-12
  163690.0   153023.6     2.011470e11    4.971487e-12
  163700.0   153033.6     2.011707e11    4.970902e-12
  163710.0   153043.6     2.011944e11    4.970317e-12
  163720.0   153053.6     2.012181e11    4.969732e-12
  163730.0   153063.6     2.012418e11    4.969147e-12
  163740.0   153073.6     2.012655e11    4.968562e-12
  163750.0   153083.6     2.012891e11    4.967978e-12
  163760.0   153093.6     2.013128e11    4.967393e-12
  163770.0   153103.6     2.013365e11    4.966809e-12
  163780.0   153113.6     2.013602e11    4.966225e-12
  163790.0   153123.6     2.013839e11    4.965641e-12
  163800.0   153133.6     2.014076e11    4.965057e-12
  163810.0   153143.6     2.014312e11    4.964473e-12
  163820.0   153153.6     2.014549e11    4.963890e-12
  163830.0   153163.6     2.014786e11    4.963306e-12
  163840.0   153173.6     2.015023e11    4.962723e-12
  163850.0   153183.6     2.015260e11    4.962139e-12
  163860.0   153193.6     2.015497e11    4.961556e-12
  163870.0   153203.6     2.015733e11    4.960973e-12
  163880.0   153213.6     2.015970e11    4.960390e-12
  163890.0   153223.6     2.016207e11    4.959808e-12
  163900.0   153233.6     2.016444e11    4.959225e-12
  163910.0   153243.6     2.016681e11    4.958643e-12
  163920.0   153253.6     2.016918e11    4.958060e-12
  163930.0   153263.6     2.017155e11    4.957478e-12
  163940.0   153273.6     2.017391e11    4.956896e-12
  163950.0   153283.6     2.017628e11    4.956314e-12
  163960.0   153293.6     2.017865e11    4.955733e-12
  163970.0   153303.6     2.018102e11    4.955151e-12
  163980.0   153313.6     2.018339e11    4.954569e-12
  163990.0   153323.6     2.018576e11    4.953988e-12
  164000.0   153333.6     2.018813e11    4.953407e-12
  164010.0   153343.6     2.019049e11    4.952826e-12
  164020.0   153353.6     2.019286e11    4.952245e-12
  164030.0   153363.6     2.019523e11    4.951664e-12
  164040.0   153373.6     2.019760e11    4.951083e-12
  164050.0   153383.6     2.019997e11    4.950503e-12
  164060.0   153393.6     2.020234e11    4.949922e-12
  164070.0   153403.6     2.020471e11    4.949342e-12
  164080.0   153413.6     2.020708e11    4.948762e-12
  164090.0   153423.6     2.020944e11    4.948182e-12
  164100.0   153433.6     2.021181e11    4.947602e-12
  164110.0   153443.6     2.021418e11    4.947022e-12
  164120.0   153453.6     2.021655e11    4.946442e-12
  164130.0   153463.6     2.021892e11    4.945863e-12
  164140.0   153473.6     2.022129e11    4.945283e-12
  164150.0   153483.6     2.022366e11    4.944704e-12
  164160.0   153493.6     2.022603e11    4.944125e-12
  164170.0   153503.6     2.022840e11    4.943546e-12
  164180.0   153513.6     2.023076e11    4.942967e-12
  164190.0   153523.6     2.023313e11    4.942388e-12
  164200.0   153533.6     2.023550e11    4.941810e-12
  164210.0   153543.6     2.023787e11    4.941231e-12
  164220.0   153553.6     2.024024e11    4.940653e-12
  164230.0   153563.6     2.024261e11    4.940075e-12
  164240.0   153573.6     2.024498e11    4.939497e-12
  164250.0   153583.6     2.024735e11    4.938919e-12
  164260.0   153593.6     2.024972e11    4.938341e-12
  164270.0   153603.6     2.025208e11    4.937763e-12
  164280.0   153613.6     2.025445e11    4.937186e-12
  164290.0   153623.6     2.025682e11    4.936608e-12
  164300.0   153633.6     2.025919e11    4.936031e-12
  164310.0   153643.6     2.026156e11    4.935454e-12
  164320.0   153653.6     2.026393e11    4.934877e-12
  164330.0   153663.6     2.026630e11    4.934300e-12
  164340.0   153673.6     2.026867e11    4.933723e-12
  164350.0   153683.6     2.027104e11    4.933147e-12
  164360.0   153693.6     2.027341e11    4.932570e-12
  164370.0   153703.6     2.027578e11    4.931994e-12
  164380.0   153713.6     2.027814e11    4.931418e-12
  164390.0   153723.6     2.028051e11    4.930841e-12
  164400.0   153733.6     2.028288e11    4.930266e-12
  164410.0   153743.6     2.028525e11    4.929690e-12
  164420.0   153753.6     2.028762e11    4.929114e-12
  164430.0   153763.6     2.028999e11    4.928538e-12
  164440.0   153773.6     2.029236e11    4.927963e-12
  164450.0   153783.6     2.029473e11    4.927388e-12
  164460.0   153793.6     2.029710e11    4.926812e-12
  164470.0   153803.6     2.029947e11    4.926237e-12
  164480.0   153813.6     2.030184e11    4.925663e-12
  164490.0   153823.6     2.030421e11    4.925088e-12
  164500.0   153833.6     2.030658e11    4.924513e-12
  164510.0   153843.6     2.030895e11    4.923939e-12
  164520.0   153853.6     2.031131e11    4.923364e-12
  164530.0   153863.6     2.031368e11    4.922790e-12
  164540.0   153873.6     2.031605e11    4.922216e-12
  164550.0   153883.6     2.031842e11    4.921642e-12
  164560.0   153893.6     2.032079e11    4.921068e-12
  164570.0   153903.6     2.032316e11    4.920494e-12
  164580.0   153913.6     2.032553e11    4.919921e-12
  164590.0   153923.6     2.032790e11    4.919347e-12
  164600.0   153933.6     2.033027e11    4.918774e-12
  164610.0   153943.6     2.033264e11    4.918201e-12
  164620.0   153953.6     2.033501e11    4.917628e-12
  164630.0   153963.6     2.033738e11    4.917055e-12
  164640.0   153973.6     2.033975e11    4.916482e-12
  164650.0   153983.6     2.034212e11    4.915909e-12
  164660.0   153993.6     2.034449e11    4.915336e-12
  164670.0   154003.6     2.034686e11    4.914764e-12
  164680.0   154013.6     2.034923e11    4.914192e-12
  164690.0   154023.6     2.035160e11    4.913620e-12
  164700.0   154033.6     2.035397e11    4.913048e-12
  164710.0   154043.6     2.035634e11    4.912476e-12
  164720.0   154053.6     2.035870e11    4.911904e-12
  164730.0   154063.6     2.036107e11    4.911332e-12
  164740.0   154073.6     2.036344e11    4.910761e-12
  164750.0   154083.6     2.036581e11    4.910189e-12
  164760.0   154093.6     2.036818e11    4.909618e-12
  164770.0   154103.6     2.037055e11    4.909047e-12
  164780.0   154113.6     2.037292e11    4.908476e-12
  164790.0   154123.6     2.037529e11    4.907905e-12
  164800.0   154133.6     2.037766e11    4.907334e-12
  164810.0   154143.6     2.038003e11    4.906764e-12
  164820.0   154153.6     2.038240e11    4.906193e-12
  164830.0   154163.6     2.038477e11    4.905623e-12
  164840.0   154173.6     2.038714e11    4.905053e-12
  164850.0   154183.6     2.038951e11    4.904483e-12
  164860.0   154193.6     2.039188e11    4.903913e-12
  164870.0   154203.6     2.039425e11    4.903343e-12
  164880.0   154213.6     2.039662e11    4.902773e-12
  164890.0   154223.6     2.039899e11    4.902203e-12
  164900.0   154233.6     2.040136e11    4.901634e-12
  164910.0   154243.6     2.040373e11    4.901065e-12
  164920.0   154253.6     2.040610e11    4.900496e-12
  164930.0   154263.6     2.040847e11    4.899926e-12
  164940.0   154273.6     2.041084e11    4.899358e-12
  164950.0   154283.6     2.041321e11    4.898789e-12
  164960.0   154293.6     2.041558e11    4.898220e-12
  164970.0   154303.6     2.041795e11    4.897652e-12
  164980.0   154313.6     2.042032e11    4.897083e-12
  164990.0   154323.6     2.042269e11    4.896515e-12
  165000.0   154333.6     2.042506e11    4.895947e-12
  165010.0   154343.6     2.042743e11    4.895379e-12
  165020.0   154353.6     2.042980e11    4.894811e-12
  165030.0   154363.6     2.043217e11    4.894243e-12
  165040.0   154373.6     2.043454e11    4.893675e-12
  165050.0   154383.6     2.043691e11    4.893108e-12
  165060.0   154393.6     2.043928e11    4.892540e-12
  165070.0   154403.6     2.044165e11    4.891973e-12
  165080.0   154413.6     2.044402e11    4.891406e-12
  165090.0   154423.6     2.044639e11    4.890839e-12
  165100.0   154433.6     2.044876e11    4.890272e-12
  165110.0   154443.6     2.045113e11    4.889705e-12
  165120.0   154453.6     2.045350e11    4.889139e-12
  165130.0   154463.6     2.045587e11    4.888572e-12
  165140.0   154473.6     2.045824e11    4.888006e-12
  165150.0   154483.6     2.046061e11    4.887440e-12
  165160.0   154493.6     2.046298e11    4.886874e-12
  165170.0   154503.6     2.046535e11    4.886308e-12
  165180.0   154513.6     2.046772e11    4.885742e-12
  165190.0   154523.6     2.047009e11    4.885176e-12
  165200.0   154533.6     2.047246e11    4.884611e-12
  165210.0   154543.6     2.047483e11    4.884045e-12
  165220.0   154553.6     2.047720e11    4.883480e-12
  165230.0   154563.6     2.047957e11    4.882915e-12
  165240.0   154573.6     2.048194e11    4.882349e-12
  165250.0   154583.6     2.048431e11    4.881785e-12
  165260.0   154593.6     2.048668e11    4.881220e-12
  165270.0   154603.6     2.048905e11    4.880655e-12
  165280.0   154613.6     2.049142e11    4.880090e-12
  165290.0   154623.6     2.049379e11    4.879526e-12
  165300.0   154633.6     2.049616e11    4.878962e-12
  165310.0   154643.6     2.049853e11    4.878398e-12
  165320.0   154653.6     2.050090e11    4.877833e-12
  165330.0   154663.6     2.050328e11    4.877270e-12
  165340.0   154673.6     2.050565e11    4.876706e-12
  165350.0   154683.6     2.050802e11    4.876142e-12
  165360.0   154693.6     2.051039e11    4.875579e-12
  165370.0   154703.6     2.051276e11    4.875015e-12
  165380.0   154713.6     2.051513e11    4.874452e-12
  165390.0   154723.6     2.051750e11    4.873889e-12
  165400.0   154733.6     2.051987e11    4.873326e-12
  165410.0   154743.6     2.052224e11    4.872763e-12
  165420.0   154753.6     2.052461e11    4.872200e-12
  165430.0   154763.6     2.052698e11    4.871637e-12
  165440.0   154773.6     2.052935e11    4.871075e-12
  165450.0   154783.6     2.053172e11    4.870512e-12
  165460.0   154793.6     2.053409e11    4.869950e-12
  165470.0   154803.6     2.053646e11    4.869388e-12
  165480.0   154813.6     2.053883e11    4.868826e-12
  165490.0   154823.6     2.054120e11    4.868264e-12
  165500.0   154833.6     2.054357e11    4.867702e-12
  165510.0   154843.6     2.054594e11    4.867141e-12
  165520.0   154853.6     2.054831e11    4.866579e-12
  165530.0   154863.6     2.055069e11    4.866018e-12
  165540.0   154873.6     2.055306e11    4.865456e-12
  165550.0   154883.6     2.055543e11    4.864895e-12
  165560.0   154893.6     2.055780e11    4.864334e-12
  165570.0   154903.6     2.056017e11    4.863773e-12
  165580.0   154913.6     2.056254e11    4.863213e-12
  165590.0   154923.6     2.056491e11    4.862652e-12
  165600.0   154933.6     2.056728e11    4.862092e-12
  165610.0   154943.6     2.056965e11    4.861531e-12
  165620.0   154953.6     2.057202e11    4.860971e-12
  165630.0   154963.6     2.057439e11    4.860411e-12
  165640.0   154973.6     2.057676e11    4.859851e-12
  165650.0   154983.6     2.057913e11    4.859291e-12
  165660.0   154993.6     2.058150e11    4.858731e-12
  165670.0   155003.6     2.058388e11    4.858172e-12
  165680.0   155013.6     2.058625e11    4.857612e-12
  165690.0   155023.6     2.058862e11    4.857053e-12
